Date,CO (µmole),NO (µmole),NO2 (µmole),O3 (µmole),SO2 (µmole),PM2.5 (µmole),PM10 (µmole),NH3 (µmole)
05-04-2021,714.3,1.7,52.8,150.2,105.9,56,80.7,11.3
05-04-2021,1028.1,0.3,54.8,105.9,81.1,60.9,93.5,18.2
05-04-2021,1228.3,0,48.7,84.4,64.9,70,109.9,24.1
05-04-2021,1281.7,0,44.6,76.5,60.1,75.7,119.1,26.6
05-04-2021,1201.6,0,39.1,73,53.4,74.5,117.5,26.9
05-04-2021,1174.9,0,36.7,67.2,49.1,74.1,117.4,27.4
05-04-2021,1094.8,0,36,57.9,45.3,70.2,111.1,25.8
05-04-2021,934.6,0,32.2,52.9,41,62.8,98.8,22.3
05-04-2021,847.8,0,27.1,55.1,38.6,64.9,97.4,21.8
05-04-2021,867.8,0,22.6,67.2,35.3,78.2,107.6,24.1
05-04-2021,961.3,0,21.4,78,34.3,97.8,124.3,26.4
05-04-2021,1041.4,0,21.8,80.8,34.3,112,136.4,27.1
06-04-2021,1081.5,0,24.3,75.1,38.6,123.6,147.2,25.8
06-04-2021,1201.6,0,33.9,59.4,51.5,141.8,168.1,25.1
06-04-2021,1535.4,1.7,53.5,41.5,70.6,167.5,200.7,27.6
06-04-2021,1762.4,7.7,63.8,61.5,90.6,180.5,218.4,29.4
06-04-2021,1642.2,7.8,63.8,125.9,112.5,178.7,215.7,28.1
06-04-2021,1615.5,5.8,61,217.4,129.7,195,232.6,28.4
06-04-2021,1602.2,4,56.9,331.9,150.7,230.9,269.5,27.1
06-04-2021,1161.6,2.2,52.1,317.6,146.9,190.7,238.9,19.8
06-04-2021,1054.8,1.8,45.9,323.3,127.8,180.3,236.1,17.2
06-04-2021,1028.1,1.4,35.6,354.8,104,185.6,249.5,16
06-04-2021,907.9,0.9,25,337.6,69.6,167.7,241.3,13.3
06-04-2021,821.1,0.8,27.4,286.1,57.7,142.1,220.2,11.8
06-04-2021,854.5,0.7,42.2,243.2,72.5,131.6,212.6,12.5
06-04-2021,1361.9,0.2,94.6,208.9,160.2,167.5,250.7,20.3
06-04-2021,1789.1,0,108.3,154.5,217.4,190.9,275.5,28.4
06-04-2021,1655.6,0,69.2,128.8,131.6,172.5,250.6,30.7
06-04-2021,1415.3,0,39.4,118.7,59.6,154.2,214.3,30.9
06-04-2021,1281.7,0,33.9,110.2,47.2,141.1,191.1,30.2
06-04-2021,1134.9,0,30.2,115.9,42,128.6,168.3,26.9
06-04-2021,961.3,0,24,127.3,38.2,118.3,148.1,23.3
06-04-2021,854.5,0,18.5,131.6,37.2,112.1,135.7,22
06-04-2021,814.4,0,15.3,127.3,36.2,105.8,126.4,21.3
06-04-2021,881.2,0,16.1,113,38.2,109.4,129.7,22
06-04-2021,1041.4,0,21.6,95.8,44.8,118.9,141.7,24.1
07-04-2021,1215,0,29.8,85.1,58.2,126.6,152.9,25.3
07-04-2021,1268.4,0,37.7,66.5,57.7,110.5,143.2,27.1
07-04-2021,1615.5,1,55.5,53.6,61,115,165,31.7
07-04-2021,2002.7,6.7,68.6,58.7,71.5,136.4,201.9,34
07-04-2021,1482,6.5,54.8,108.7,86.8,121.8,183.8,25.8
07-04-2021,1495.4,6.1,53.5,164.5,104.9,135.3,201.1,26.6
07-04-2021,1455.3,4.1,47.3,251.8,118.3,155.9,223.1,25.6
07-04-2021,1001.4,1.9,25.4,289,86.8,136.2,186.8,17.5
07-04-2021,867.8,1.1,16.6,303.3,62,129.4,174.4,14.7
07-04-2021,787.7,0.9,14.4,291.8,47.2,116.1,161.7,13.3
07-04-2021,674.3,1,14.4,246.1,34.8,95.5,146.2,11.4
07-04-2021,660.9,1.1,18.5,214.6,32.9,84.6,135,10.9
07-04-2021,687.6,0.8,24,186,34.3,79.5,128.1,11
07-04-2021,1228.3,0.3,51.4,147.3,56.3,101.4,156.6,18.8
07-04-2021,1735.7,0,60.3,113,70.6,128.9,193.4,26.9
07-04-2021,1842.5,0,55.5,105.9,69.6,146.2,212.5,31.7
07-04-2021,2056.1,0,57.6,94.4,68.7,164.5,231.9,36.5
07-04-2021,2376.6,0,65.1,70.8,71.5,186.5,258.8,40.5
07-04-2021,2349.9,0,65.8,52.2,64.9,183.1,254.1,37
07-04-2021,1895.9,0,54.8,44.7,50.6,153,212.2,29.4
07-04-2021,1535.4,0,43.5,40.1,42.4,131.3,180.7,27.1
07-04-2021,1375.2,0,38.7,32.9,39.6,121.7,166.1,28.6
07-04-2021,1335.1,0,37.7,26.1,38.2,119.5,162,30.7
07-04-2021,1388.6,0.1,40.4,18.6,40.1,124.4,166.5,31.9
08-04-2021,1522.1,0.8,45.2,10.2,44.4,132.5,175.4,32.9
08-04-2021,1922.6,8.4,52.1,1.6,54.8,151.9,201.8,38.5
08-04-2021,2643.6,29.5,56.2,3.3,69.6,184.1,250,48.6
08-04-2021,2964,35.3,69.9,21.5,78.2,196.6,271.3,51.7
08-04-2021,1842.5,11.2,63.1,101.6,97.3,158.3,212.7,36.5
08-04-2021,1655.6,6,51.4,191.7,104,168.8,218.7,31.9
08-04-2021,1508.7,3,37,294.7,102,185.3,228.6,29.4
08-04-2021,701,1.2,12.7,240.3,42.9,80.8,103.8,12.7
08-04-2021,547.4,1.1,10.4,214.6,26.9,53.9,70.7,8.9
08-04-2021,520.7,1.1,11,208.9,24.8,46.7,61.5,8.2
08-04-2021,534.1,1.2,13,200.3,25,43.7,57.5,8.5
08-04-2021,587.5,1.4,17.5,188.8,27.2,43.4,57.4,9.5
08-04-2021,640.9,1.1,22.6,171.7,28.1,41.8,56,10.3
08-04-2021,1215,0.5,53.5,125.9,46.7,61,84.5,18.5
08-04-2021,1842.5,0,67.9,80.1,62,88.5,125.9,28.1
08-04-2021,2109.5,0,67.9,61.5,66.8,107.2,154.4,34
08-04-2021,2296.5,0,69.2,50.8,69.6,123.3,176.9,38.5
08-04-2021,2430,0,72.7,38.6,71.5,136.6,196.9,41.5
08-04-2021,2243,0,69.2,29,62.9,126.6,185.3,38
08-04-2021,1762.4,0,58.3,29.3,49.6,100.3,146.7,29.6
08-04-2021,1428.6,0,47.3,35.8,45.3,85.6,120.2,26.6
08-04-2021,1215,0,39.4,44,44.4,75.9,103.3,26.4
08-04-2021,1174.9,0,37.7,45.8,44.4,75.8,101,26.4
08-04-2021,1375.2,0,42.8,34.7,47.7,88.7,117.9,27.1
09-04-2021,1682.3,0.4,53.5,18.8,52.9,107.5,143.3,29.4
09-04-2021,2349.9,11,66.5,3,65.8,144.3,193.8,38
09-04-2021,3578.2,47.4,72.7,5,87.7,206.2,280.6,52.7
09-04-2021,4112.2,58.1,91.9,20.6,97.3,226.8,310.3,55.2
09-04-2021,2376.6,17.2,83.6,95.8,103,147.3,194.2,37.5
09-04-2021,2029.4,8.8,69.2,186,107.8,151.5,194.8,32.9
09-04-2021,1602.2,3.7,44.6,294.7,99.2,155.6,193.1,28.4
09-04-2021,580.8,1.3,12.3,217.4,35.3,47.2,65.3,9.6
09-04-2021,433.9,1.2,9.6,186,23.6,30.9,48.4,6.4
09-04-2021,413.9,1.2,9.9,178.8,22.4,27.5,44.1,6
09-04-2021,440.6,1.3,12,174.5,23.6,27.1,42.8,6.4
09-04-2021,507.4,1.5,17.1,170.2,27.4,29.4,45.3,7.8
09-04-2021,580.8,1.1,23,157.4,29.6,30.8,47.3,9.3
09-04-2021,1562.1,0.7,72.7,93,52.5,64.8,98.2,22
09-04-2021,2830.5,0.3,112.4,25.4,79.2,121.8,183.7,38.5
09-04-2021,3471.4,7.9,112.4,1.7,93.5,163.7,246.9,48.1
09-04-2021,3685,16.5,98.7,0.1,100.1,185.5,276.4,52.7
09-04-2021,3337.9,14.8,87.7,0.2,93.5,170.8,255.1,49.7
09-04-2021,2243,3.6,73.3,8.8,68.7,110.5,169.8,37.5
09-04-2021,1108.2,0,43.2,52.2,45.3,52.2,81,23.6
09-04-2021,767.7,0,28.8,75.8,36.7,36.6,53.6,18.5
09-04-2021,667.6,0,24,83.7,33.9,32.6,45.4,17.2
09-04-2021,647.5,0,22.3,84.4,32.4,31.9,43.7,17.2
09-04-2021,680.9,0,23.3,78.7,32.4,33.7,46,18.5
10-04-2021,761,0,26.4,70.1,34.8,38,51.9,20
10-04-2021,961.3,0,35.3,57.2,40.5,47.5,65.5,23.3
10-04-2021,1415.3,3.2,51.4,44.7,52.9,67,95,29.4
10-04-2021,1762.4,11.1,59.6,58.7,66.8,81,115.7,31.7
10-04-2021,1682.3,10.8,60.3,101.6,83,84.4,117.5,29.9
10-04-2021,1655.6,7.1,55.5,176,90.6,98.2,132.4,28.6
10-04-2021,1361.9,3.3,38.4,268.9,83.9,102.5,132.3,24.3
10-04-2021,460.6,1.1,9.3,194.6,27.4,36.8,55.4,7.5
10-04-2021,370.5,0.8,6.3,176,15.1,28,47,5.8
10-04-2021,360.5,0.8,6.1,168.8,12.8,25.9,45.6,5.6
10-04-2021,373.8,0.8,7.1,164.5,13.2,26.6,47.4,6.1
10-04-2021,420.6,0.9,9.9,161.7,15.5,29.1,49.9,7.4
10-04-2021,467.3,0.6,13.4,154.5,16.9,30.9,50.9,8.6
10-04-2021,867.8,0.3,34.6,121.6,29.6,45,70.4,14.7
10-04-2021,1348.5,0,48,85.1,40.5,65.8,100.5,22
10-04-2021,1575.5,0,50,69.4,44.8,80.7,120.9,27.4
10-04-2021,1642.2,0,48,63.7,47.7,88,129,30.2
10-04-2021,1522.1,0,42.5,67.2,46.3,84.1,122.5,29.4
10-04-2021,1174.9,0,33.9,78.7,37.2,66.1,97.7,24.8
10-04-2021,847.8,0,26.4,83.7,29.1,49.6,73.1,20.8
10-04-2021,781.1,0,24.3,76.5,29.3,46.7,66.9,20.5
10-04-2021,787.7,0,24.7,69.4,31,47.6,66.5,21
10-04-2021,821.1,0,25.7,63.7,32.4,50.4,69.3,21.3
10-04-2021,907.9,0,27.8,56.5,33.9,55.6,75.3,21.5
11-04-2021,1014.7,0,31.9,49.4,36.7,61.6,82,22.8
11-04-2021,1268.4,0,43.2,39,43.9,72.8,97.3,26.4
11-04-2021,1842.5,5.4,62.4,28.6,57.7,97.1,133,33.4
11-04-2021,2216.3,14.5,69.9,50.8,68.7,111.4,153.7,36
11-04-2021,1842.5,9.8,63.1,113,81.1,103.4,138.2,32.2
11-04-2021,1895.9,6.3,58.3,203.1,91.6,131.1,169.4,32.9
11-04-2021,1682.3,2.8,40.8,329,90.6,153.4,189.8,30.7
11-04-2021,527.4,1,9.9,217.4,27.7,55,102.8,9.4
11-04-2021,390.5,0.8,6.9,183.1,16.2,42,98.2,6.5
11-04-2021,373.8,0.8,6.9,173.1,14.5,38.6,92.8,6.3
11-04-2021,390.5,0.8,8.1,165.9,15.1,37.1,86.8,6.8
11-04-2021,433.9,0.9,11.3,160.2,17.6,37.5,83.3,7.8
11-04-2021,487.3,0.7,15.1,150.2,19.3,37.7,79.2,8.9
11-04-2021,1375.2,0.5,61,90.8,39.6,67,119,19.8
11-04-2021,2536.8,0.1,100.1,27.9,62.9,117.8,191.2,32.9
11-04-2021,3124.2,3.5,102.8,4.1,75.3,155.5,244,41
11-04-2021,3337.9,6.7,94.6,1.3,81.1,176.8,270,44.6
11-04-2021,3124.2,3.9,87.7,3.2,78.2,172.9,261.4,43.1
11-04-2021,2296.5,0.4,69.2,17.2,61,131.5,204.1,34.5
11-04-2021,1455.3,0,47.3,38.6,46.3,88,142.5,26.1
11-04-2021,1335.1,0,45.9,37.2,49.6,83.9,134.9,25.3
11-04-2021,1348.5,0,45.2,34.7,52.5,87.3,138.1,25.6
11-04-2021,1575.5,0.1,49.4,23.3,57.2,102.7,158.6,26.4
11-04-2021,1895.9,1.1,56.9,8.1,64.9,124.3,189.3,28.4
12-04-2021,2243,7.5,61.7,1,76.3,146.3,220.1,35
12-04-2021,3070.8,29.1,66.5,0.1,98.2,191.1,279.4,52.2
12-04-2021,5020.1,84,76.8,1.5,135.4,290.2,412.5,76
12-04-2021,6942.8,130.5,108.3,7.6,160.2,376.1,524.5,85.1
12-04-2021,2376.6,18.3,93.2,83,135.4,157.8,225.2,35
12-04-2021,2376.6,12.1,93.2,163.1,150.7,172.9,243.9,35.5
12-04-2021,2296.5,6.6,83.6,294.7,164,206.5,279.9,34
12-04-2021,794.4,2,24.3,246.1,63.9,88.5,136.2,12.3
12-04-2021,547.4,0.9,13.5,228.9,37.2,68.9,111.6,8.5
12-04-2021,480.7,0.7,12.3,200.3,29.1,56.5,97.7,7.7
12-04-2021,460.6,0.6,13.7,170.2,24.6,48.2,90.1,7.8
12-04-2021,500.7,0.6,18,153.1,27.2,47.6,91.2,8.6
12-04-2021,547.4,0.3,21.9,144.5,30.5,49.6,94.8,9.6
12-04-2021,921.3,0.1,42.5,128.8,55.3,69.5,122.4,17.2
12-04-2021,1268.4,0,49.4,111.6,72.5,92.9,155.3,26.1
12-04-2021,1401.9,0,45.9,104.4,74.4,104.6,169.6,30.4
12-04-2021,1628.9,0,48,85.1,70.6,116,183.1,34.5
12-04-2021,2029.4,0,54.8,59.4,69.6,133.4,206.8,39.5
12-04-2021,2029.4,0,55.5,46.5,63.9,131.2,202.8,36.5
12-04-2021,2109.5,0.1,65.1,24.7,62.9,133.9,201.2,31.2
12-04-2021,2456.7,2.1,71.3,5,71.5,156.9,226.2,29.9
12-04-2021,2697,6.8,69.9,0.7,76.3,175.6,247.4,29.6
12-04-2021,2750.4,9.7,68.6,0.3,77.3,185.1,259.2,29.1
12-04-2021,2723.7,10.8,67.2,0.2,74.4,187.5,259.8,27.1
13-04-2021,2616.9,12.7,65.8,0.2,67.7,181.9,246.9,26.4
13-04-2021,2323.2,11.1,68.6,0.5,64.9,157.4,215.2,32.2
13-04-2021,3070.8,36.2,69.9,3.4,76.3,188.8,263,44.6
13-04-2021,3685,50.5,85.7,16.6,88.7,215.7,301.9,50.2
13-04-2021,2510.1,15.7,86.4,94.4,102,167.9,232.4,37
13-04-2021,2323.2,7.5,74,211.7,113.5,189.6,251.4,35.5
13-04-2021,2162.9,3.2,53.5,366.2,115.4,227.1,286.1,35
13-04-2021,640.9,1,12.5,228.9,32.9,74.7,115,11.4
13-04-2021,474,0.7,9.4,194.6,20,56.4,95.7,8.7
13-04-2021,440.6,0.5,9.3,174.5,16.9,49.8,90,8
13-04-2021,447.3,0.4,11.5,160.2,17.4,47.4,88.1,8
13-04-2021,520.7,0.4,16.8,153.1,21.5,49.7,90.1,9.4
13-04-2021,600.8,0.3,22.3,145.9,24.3,52.2,92,10.9
13-04-2021,1041.4,0.1,45.2,111.6,40.1,67.7,113.3,17.7
13-04-2021,1415.3,0,52.8,79.4,48.6,82.5,135.7,24.6
13-04-2021,1495.4,0,48,67.2,48.6,87.2,143,28.6
13-04-2021,1508.7,0,44.6,64.4,49.6,89.2,143.9,30.9
13-04-2021,1428.6,0,41.5,68.7,49.1,85.8,138.2,30.7
13-04-2021,1134.9,0,36,72.2,42.9,70.8,116.2,26.6
13-04-2021,854.5,0,30.9,70.8,37.7,55.4,91.4,22.6
13-04-2021,814.4,0,29.8,66.5,38.2,53.4,85.2,23.1
13-04-2021,834.5,0,29.5,66.5,40.1,55.9,86.2,24.1
13-04-2021,867.8,0,29.1,70.1,41.5,60.5,89.9,24.3
13-04-2021,948,0,30.9,70.8,44.4,66.9,96.4,23.8
14-04-2021,1094.8,0,36.3,65.1,48.6,75.5,106.7,24.6
14-04-2021,1428.6,0.3,52.1,50.8,57.7,91.6,129.2,29.1
14-04-2021,2029.4,6.5,74.7,38.6,75.3,117.4,167,37
14-04-2021,2029.4,12,77.5,62.9,87.7,114.9,163.8,35.5
14-04-2021,1388.6,7.8,56.9,117.3,86.8,89.2,127.5,27.9
14-04-2021,1268.4,5.2,45.2,178.8,82,93.1,131.1,26.1
14-04-2021,1108.2,2.7,31.5,254.6,71.5,101.3,137.9,23.1
14-04-2021,534.1,0.8,9.8,211.7,23.1,54.5,83.4,10.1
14-04-2021,467.3,0.5,8.8,186,15.3,45.5,74.3,9
14-04-2021,460.6,0.2,9.8,170.2,13.8,43.6,71.9,9.1
14-04-2021,507.4,0,12.9,161.7,16,46,73.8,10.3
14-04-2021,600.8,0,18.9,155.9,22.4,47.5,73.9,12
14-04-2021,674.3,0,23.3,147.3,26.9,46.5,72.4,13.1
14-04-2021,1268.4,0.2,55.5,104.4,54.8,71.7,109.6,22
14-04-2021,1815.8,0,71.3,63.7,73.4,98.2,150.6,30.4
14-04-2021,2002.7,0,68.6,50.1,70.6,107.7,168.9,33.4
14-04-2021,2029.4,0,65.1,46.5,67.7,112.8,179.9,35
14-04-2021,2002.7,0,61.7,45.4,62.9,113.3,184.1,34.5
14-04-2021,1735.7,0,54.2,45.8,53.9,98.9,166.2,29.9
14-04-2021,1615.5,0,56.2,31.1,49.1,91.2,151.5,25.1
14-04-2021,1789.1,0.5,59.6,12,52.5,102.7,162.1,25.6
14-04-2021,1922.6,3.1,56.9,2.9,55.8,115.2,176,27.1
14-04-2021,2029.4,7.3,53.5,0.6,56.3,124.5,187.3,28.4
14-04-2021,2162.9,12.1,50.7,0.1,57.2,135,200.4,28.6
15-04-2021,2430,20.8,50.7,0,61,153.2,221.5,30.2
15-04-2021,3257.8,44.7,52.8,0,74.4,194.8,275.6,39.5
15-04-2021,5073.6,103.7,58.3,1,105.9,277.9,388.6,58.8
15-04-2021,6034.9,135.9,84.3,5.8,122.1,303,422.9,64.3
15-04-2021,2536.8,24.4,94.6,60.8,113.5,138.9,194.4,39
15-04-2021,2323.2,11.3,87.1,155.9,117.3,152.4,205.7,39
15-04-2021,2082.8,4.6,64.4,309,120.2,179.5,229.5,35.5
15-04-2021,660.9,1.2,13.9,220.3,34.8,73.8,108.5,11.3
15-04-2021,494,0.9,9.8,194.6,21.5,59.3,91.9,8.4
15-04-2021,454,0.8,9.7,177.4,18.4,53.2,85.1,7.9
15-04-2021,467.3,0.8,11.1,165.9,18.4,51.2,83.4,8
15-04-2021,527.4,1,15.8,163.1,22.4,53.4,86.5,9.1
15-04-2021,594.1,0.8,20.9,153.1,26,54.6,88.4,10
15-04-2021,2403.3,4.5,111,45.4,64.9,116.2,178.6,30.9
15-04-2021,4913.3,43.8,138.5,0.1,115.4,228,338.6,56.7
15-04-2021,6462.1,75.1,131.6,0,148.8,322.6,473.5,74
15-04-2021,7583.6,92.1,133,0,177.4,408.4,587.6,85.1
15-04-2021,7690.4,93,126.1,0,179.3,435.5,619.2,80.1
15-04-2021,5607.6,59.9,109.7,0,131.6,321.2,461.7,55.7
15-04-2021,2510.1,6.9,85,1,66.8,151.9,225.7,31.7
15-04-2021,2243,7,69.2,0.8,62.9,142.4,206.2,28.9
15-04-2021,2216.3,5,62.4,1.4,64.9,147.1,210.5,29.6
15-04-2021,2349.9,5.1,60.3,1.2,68.7,157.8,225.3,31.9
15-04-2021,2723.7,12.7,59.6,0.1,78.2,185.7,261.4,34
16-04-2021,3257.8,26.8,61.7,0,87.7,222.1,309.5,35.5
16-04-2021,4112.2,53.6,63.8,0,101.1,267.5,373.8,43.1
16-04-2021,6248.5,123.4,72.7,1,137.3,373.4,519.5,65.9
16-04-2021,8010.9,177,111,4.9,167.9,452.7,619.9,81.1
16-04-2021,3791.8,44.7,137.1,42.2,169.8,245.9,324.2,49.7
16-04-2021,3391.3,20.3,152.2,121.6,196.5,254.4,325.5,44.1
16-04-2021,3070.8,8.2,130.2,266.1,198.4,279.5,346.6,38.5
16-04-2021,988,2.8,47.3,234.6,106.8,112.2,150.6,14.3
16-04-2021,600.8,0.8,16.8,220.3,39.1,77.3,107.3,9.4
16-04-2021,514,0.5,11.8,197.4,23.1,63.9,90.4,8.1
16-04-2021,534.1,0.4,15.3,174.5,24.6,60.8,86.3,8.2
16-04-2021,554.1,0.3,19.4,151.6,24.8,57.1,80.4,8
16-04-2021,494,0.1,18.9,114.4,17.2,40.2,57.1,6.7
16-04-2021,554.1,0,22.3,98.7,17.9,32.7,51.1,9.4
16-04-2021,667.6,0,26.7,85.1,24.8,30.8,49,12.8
16-04-2021,754.4,0,27.8,76.5,30,33.9,54.7,14.8
16-04-2021,1001.4,0,35,63.7,38.6,47.4,77.7,20.3
16-04-2021,1335.1,0,45.9,50.1,50.1,64.6,104.4,25.8
16-04-2021,1281.7,0,45.9,50.8,52.9,63.3,101,23.3
16-04-2021,1241.7,0,45.9,46.5,50.1,60.9,95.1,19.5
16-04-2021,1268.4,0,41.8,40.8,45.3,63.9,98.1,18.2
16-04-2021,1348.5,0,41.1,34.3,45.3,70.5,107.8,19
16-04-2021,1522.1,0,47.3,22,48.6,82.9,125.8,21.3
16-04-2021,1762.4,0.8,57.6,8.1,52.5,98.4,144.3,22.6
17-04-2021,1949.3,4,65.8,1.2,52.5,108.2,152.9,23.6
17-04-2021,2109.5,12.1,65.8,0.2,52.5,113.2,156.8,27.4
17-04-2021,2563.5,31.7,64.4,4,56.3,129.4,181.3,33.4
17-04-2021,2883.9,43.8,72,14.8,56.3,138.6,197.4,36.5
17-04-2021,1228.3,8.3,45.2,81.5,54.8,76.4,114.1,24.1
17-04-2021,1094.8,5.1,37,138.8,57.2,81.3,121.2,24.1
17-04-2021,1014.7,2.8,28.1,214.6,57.7,92.7,132.4,23.3
17-04-2021,514,0.8,7.8,180.2,19.1,46.4,71.3,10.9
17-04-2021,433.9,0.7,6.3,163.1,13.4,33.1,51.8,8.2
17-04-2021,427.3,0.7,6.8,160.2,13.4,30.3,46,7.9
17-04-2021,540.7,1.1,13.7,160.2,23.1,36,52,10
17-04-2021,721,1.3,25.7,153.1,39.6,44.8,62.5,13.2
17-04-2021,787.7,0.7,29.1,135.9,42.9,44.3,63.4,13.8
17-04-2021,934.6,0.1,30.5,114.4,34.3,48,71.1,16.2
17-04-2021,1295.1,0,37,97.3,38.6,72.1,105.9,22.8
17-04-2021,1655.6,0,44.6,86.6,49.6,102.3,147.4,29.1
17-04-2021,2590.2,0,72.7,50.8,66.8,162.3,230.3,41
17-04-2021,3791.8,2.2,101.5,9.6,80.1,240.2,334.3,51.7
17-04-2021,4272.5,12.2,100.1,0.3,77.3,271.7,373.7,49.7
17-04-2021,4112.2,16.8,94.6,0.1,65.8,263.6,358.5,40
17-04-2021,4005.4,19,85.7,0,60.6,263.5,351.8,34.5
17-04-2021,3898.6,19.7,76.8,0,57.7,266.3,349.4,31.4
17-04-2021,3845.2,21.5,69.9,0,57.7,271.4,349.9,30.4
17-04-2021,3738.4,23.5,65.1,0,58.2,273.6,350.4,31.7
18-04-2021,3685,29.1,63.1,0,62,277.3,353.4,35.5
18-04-2021,4058.8,46.5,60.3,0.1,69.6,294.1,377,45.1
18-04-2021,5714.4,98.4,64.4,2.2,87.7,377.8,485.5,60.8
18-04-2021,7904.1,137.7,120.6,11.4,110.6,497.7,627.4,67.9
18-04-2021,1735.7,17.4,97.3,108.7,198.4,138.8,169.8,20.3
18-04-2021,1522.1,10.7,79.5,177.4,181.2,140.5,168.7,17.5
18-04-2021,1442,5.1,55.5,283.2,154.5,165,193.5,16.1
18-04-2021,867.8,1.5,18.3,283.2,69.6,98.7,119.9,10.9
18-04-2021,607.5,0.8,9.8,251.8,37.2,68.1,87.7,7.2
18-04-2021,507.4,0.7,8.7,226,29.1,52.7,70.8,6.3
18-04-2021,447.3,0.7,8.1,194.6,23.1,40.6,57.7,6.1
18-04-2021,440.6,0.7,9.3,170.2,18.6,33.7,51.7,6.5
18-04-2021,447.3,0.6,11.1,148.8,16.5,29.3,49.3,6.9
18-04-2021,867.8,0.4,33.2,108.7,27.4,41.4,69.3,13.1
18-04-2021,1455.3,0,52.8,70.8,42.4,65.8,106.9,22
18-04-2021,1815.8,0,58.3,53.6,51,85.7,137,28.9
18-04-2021,2056.1,0,63.1,43.3,60.1,102.9,160,34
18-04-2021,2109.5,0,65.8,36.8,66.8,111.6,170.1,36
18-04-2021,1735.7,0,54.8,43.3,57.2,94.1,144.9,31.9
18-04-2021,1508.7,0,48.7,42.2,46.7,82.2,124.4,26.4
18-04-2021,1789.1,0,55.5,27.5,54.8,99.5,141.5,26.9
18-04-2021,2029.4,0.1,59,19.1,62,117.1,162,27.6
18-04-2021,2162.9,0.4,61.7,12,62,127.7,178.3,27.6
18-04-2021,2296.5,2.2,63.1,4.4,60.1,137.3,193.4,27.6
19-04-2021,2563.5,10.7,61.7,0.4,60.6,153.9,214.8,29.6
19-04-2021,3257.8,34.4,59.6,0.1,70.6,189.8,262.4,39
19-04-2021,4913.3,87.6,65.1,2.6,96.3,265.6,367.8,58.8
19-04-2021,5821.2,107.3,96,12.5,107.8,294,409.6,64.3
19-04-2021,1869.2,14.5,69.2,93,98.2,92.5,139.5,28.6
19-04-2021,1482,6.9,52.8,174.5,93.5,89.7,133.5,25.6
19-04-2021,1241.7,3.1,36,271.8,83.9,104,144.8,23.3
19-04-2021,567.4,1.1,10.3,214.6,28.9,50.9,76.5,10.1
19-04-2021,460.6,0.9,7.9,191.7,20.3,39.4,62.4,7.9
19-04-2021,440.6,0.9,7.8,183.1,18.6,36.1,58.3,7.4
19-04-2021,433.9,0.9,8.9,176,18.4,33.9,55.1,7.3
19-04-2021,480.7,0.9,12.9,167.4,20.7,34.3,55.2,8.2
19-04-2021,547.4,0.7,17.8,155.9,22.9,35.3,55.8,9.4
19-04-2021,1041.4,0.3,44.6,120.2,39.1,52.7,81.2,17
19-04-2021,1682.3,0,63.8,81.5,55.8,80.9,124,27.1
19-04-2021,2002.7,0,66.5,62.9,62.9,100.9,155,34
19-04-2021,2109.5,0,65.1,53.6,66.8,111.3,170.3,37.5
19-04-2021,1976,0,61.7,50.1,67.7,107.1,164.8,37
19-04-2021,1535.4,0,52.8,50.8,58.7,82.3,129.2,31.2
19-04-2021,1081.5,0,40.1,56.5,44.4,56.5,89,24.8
19-04-2021,988,0,33.6,58.7,40.1,50.5,76.6,23.3
19-04-2021,974.7,0,30.9,58.7,42,50.6,74.6,23.1
19-04-2021,1348.5,0,40.8,37.9,52.9,72.5,102.7,24.8
19-04-2021,2002.7,1.1,59,10.3,69.6,114.1,154.6,27.4
20-04-2021,2536.8,9.4,69.9,0.5,82,148,198.1,30.4
20-04-2021,3284.5,32.6,78.8,0.1,101.1,190.7,256.5,41.5
20-04-2021,5554.2,97.5,87.1,1.2,143.1,313.5,416.7,66.9
20-04-2021,7797.2,155.6,106.9,3.4,165.9,426.3,561,79
20-04-2021,2483.4,17,87.7,34.7,104,137.9,186.5,37
20-04-2021,1815.8,7.9,66.5,80.1,87.7,98.5,143.3,32.9
20-04-2021,1268.4,3.8,43.9,148.8,75.3,74.6,110,25.1
20-04-2021,560.8,1.4,19,171.7,47.7,43.4,61,9.4
20-04-2021,507.4,0.9,16.5,173.1,38.6,39.2,52.7,8.4
20-04-2021,507.4,0.5,15.9,153.1,32,32.1,44.8,9.3
20-04-2021,487.3,0.2,18.2,131.6,35.3,28,41.7,8.6
20-04-2021,480.7,0.2,21.1,111.6,37.7,25.5,41,7.9
20-04-2021,494,0.1,21.9,95.8,32.9,23.4,39.8,7.9
20-04-2021,580.8,0,25.4,80.8,36.2,23.1,39.4,10
20-04-2021,694.3,0,28.1,72.2,40.1,27.1,46.4,13.4
20-04-2021,767.7,0,28.8,72.2,42.4,32.7,55.4,15.7
20-04-2021,948,0,32.9,66.5,45.8,42.2,70.4,19.5
20-04-2021,1215,0,39.8,55.1,50.6,55.9,91.7,24.6
20-04-2021,1255,0,44.6,46.5,50.6,57.1,94.6,24.6
20-04-2021,1041.4,0,41.5,45.1,43.4,46,76.5,20.5
20-04-2021,787.7,0,28.8,62.2,32.9,37.5,60.2,17.5
20-04-2021,607.5,0,19.7,86.6,26.7,35.8,55,15.2
20-04-2021,547.4,0,18.3,93,26.7,36.1,54.3,15
